datetime_utc,portfolio_id,symbol,action,qty,price_exec,slippage_bps,liquidity_impact_bps,fees,gross_amount,post_trade_cash,post_trade_position,signal_snapshot,rationale,run_id
2025-11-07T01:05:12.849626+00:00,portfolio_max_autotrader,ASTS,SELL,2.0,65.209725,10.0,0.0,0.0,130.42,3051.07,6.49,"{""TS"":-0.57545,""NS"":0.010958,""CDS"":-0.340887,""wT"":0.6,""wN"":0.4}",score<sell,19154823423
2025-11-07T01:05:12.849792+00:00,portfolio_max_autotrader,QBTS,SELL,43.0,28.36161,10.0,0.0,0.0,1219.55,4270.62,129.08,"{""TS"":-0.528902,""NS"":0.083022,""CDS"":-0.284132,""wT"":0.6,""wN"":0.4}",score<sell,19154823423
2025-11-07T01:05:12.849939+00:00,portfolio_max_autotrader,QUBT,SELL,14.0,13.12686,10.0,0.0,0.0,183.78,4454.39,43.39,"{""TS"":-0.592264,""NS"":0.100926,""CDS"":-0.314988,""wT"":0.6,""wN"":0.4}",score<sell,19154823423
2025-11-07T01:05:12.850076+00:00,portfolio_max_autotrader,RGTI,SELL,2.0,34.310655,10.0,0.0,0.0,68.62,4523.02,7.17,"{""TS"":-0.527454,""NS"":0.107153,""CDS"":-0.273611,""wT"":0.6,""wN"":0.4}",score<sell,19154823423
2025-11-07T01:05:12.850207+00:00,portfolio_max_autotrader,RKLB,SELL,1.0,49.555395,10.0,0.0,0.0,49.56,4572.57,5.27,"{""TS"":-0.648029,""NS"":0.052011,""CDS"":-0.368013,""wT"":0.6,""wN"":0.4}",score<sell,19154823423
2025-11-07T01:05:12.850381+00:00,portfolio_max_autotrader,VTI,SELL,2.0,329.01066,10.0,0.0,0.0,658.02,5230.59,7.48,"{""TS"":-0.520567,""NS"":-0.104224,""CDS"":-0.35403,""wT"":0.6,""wN"":0.4}",score<sell,19154823423
2025-11-07T01:05:12.850523+00:00,portfolio_max_autotrader,FSLR,BUY,2.1072,272.38211,10.0,0.0,0.0,-573.96,4656.63,5.1072,"{""TS"":0.590301,""NS"":0.29577,""CDS"":0.472489,""wT"":0.6,""wN"":0.4}",score>buy,19154823423
2025-11-07T01:05:12.850659+00:00,portfolio_max_autotrader,AAPL,BUY,2.1249,270.11985,10.0,0.0,0.0,-573.98,4082.65,2.4955,"{""TS"":0.578813,""NS"":0.306517,""CDS"":0.469894,""wT"":0.6,""wN"":0.4}",score>buy,19154823423
2025-11-07T01:05:12.850794+00:00,portfolio_max_autotrader,GOOGL,BUY,2.0134,285.07479,10.0,0.0,0.0,-573.97,3508.68,2.0134,"{""TS"":0.633719,""NS"":0.204776,""CDS"":0.462142,""wT"":0.6,""wN"":0.4}",score>buy,19154823423
2025-11-07T01:05:12.850916+00:00,portfolio_max_autotrader,AMZN,BUY,2.3601,243.20296,10.0,0.0,0.0,-573.98,2934.7,2.4614,"{""TS"":0.513501,""NS"":0.259286,""CDS"":0.411815,""wT"":0.6,""wN"":0.4}",score>buy,19154823423
2025-11-07T01:05:12.851036+00:00,portfolio_max_autotrader,DE,BUY,1.207,475.53506,10.0,0.0,0.0,-573.97,2360.73,1.207,"{""TS"":0.53571,""NS"":0.216831,""CDS"":0.408159,""wT"":0.6,""wN"":0.4}",score>buy,19154823423
2025-11-07T19:37:10.307935+00:00,portfolio_max_autotrader,ASTS,SELL,1.0,68.49144,10.0,0.0,0.0,68.49,2429.22,5.49,"{""TS"":-0.509249,""NS"":0.06354,""CDS"":-0.280133,""wT"":0.6,""wN"":0.4}",score<sell,19179221793
2025-11-07T19:37:10.308109+00:00,portfolio_max_autotrader,QBTS,SELL,32.0,28.39158,10.0,0.0,0.0,908.53,3337.75,97.08,"{""TS"":-0.530221,""NS"":0.139139,""CDS"":-0.262477,""wT"":0.6,""wN"":0.4}",score<sell,19179221793
2025-11-07T19:37:10.308291+00:00,portfolio_max_autotrader,QUBT,SELL,10.0,12.45753,10.0,0.0,0.0,124.58,3462.33,33.39,"{""TS"":-0.617424,""NS"":0.136687,""CDS"":-0.31578,""wT"":0.6,""wN"":0.4}",score<sell,19179221793
2025-11-07T19:37:10.308432+00:00,portfolio_max_autotrader,RGTI,SELL,1.0,32.39757,10.0,0.0,0.0,32.4,3494.72,6.17,"{""TS"":-0.557209,""NS"":0.047288,""CDS"":-0.31541,""wT"":0.6,""wN"":0.4}",score<sell,19179221793
2025-11-07T19:37:10.308573+00:00,portfolio_max_autotrader,RKLB,SELL,1.0,50.764185,10.0,0.0,0.0,50.76,3545.49,4.27,"{""TS"":-0.613176,""NS"":0.053854,""CDS"":-0.346364,""wT"":0.6,""wN"":0.4}",score<sell,19179221793
2025-11-07T19:37:10.308706+00:00,portfolio_max_autotrader,JPM,BUY,1.3897,313.378065,10.0,0.0,0.0,-435.5,3109.99,1.3897,"{""TS"":0.577324,""NS"":0.368065,""CDS"":0.49362,""wT"":0.6,""wN"":0.4}",score>buy,19179221793
2025-11-07T19:37:10.308837+00:00,portfolio_max_autotrader,DOCN,BUY,9.0,48.38834,10.0,0.0,0.0,-435.5,2674.49,9.0,"{""TS"":0.635934,""NS"":0.206328,""CDS"":0.464091,""wT"":0.6,""wN"":0.4}",score>buy,19179221793
2025-11-07T19:37:10.308965+00:00,portfolio_max_autotrader,GOOGL,BUY,1.5672,277.88761,10.0,0.0,0.0,-435.51,2238.99,3.5806,"{""TS"":0.505175,""NS"":0.373804,""CDS"":0.452626,""wT"":0.6,""wN"":0.4}",score>buy,19179221793
2025-11-07T19:37:10.309100+00:00,portfolio_max_autotrader,DDOG,BUY,2.319,187.79761,10.0,0.0,0.0,-435.5,1803.48,2.319,"{""TS"":0.651812,""NS"":0.138089,""CDS"":0.446323,""wT"":0.6,""wN"":0.4}",score>buy,19179221793
2025-11-07T19:37:10.309257+00:00,portfolio_max_autotrader,CMI,BUY,0.9112,477.922445,10.0,0.0,0.0,-435.48,1368.0,0.9112,"{""TS"":0.672457,""NS"":0.103112,""CDS"":0.444719,""wT"":0.6,""wN"":0.4}",score>buy,19179221793
2025-11-07T19:39:15.080841+00:00,portfolio_max_autotrader,ASTS,SELL,1.0,68.49144,10.0,0.0,0.0,68.49,1436.49,4.49,"{""TS"":-0.509249,""NS"":0.06354,""CDS"":-0.280133,""wT"":0.6,""wN"":0.4}",score<sell,19179268780
2025-11-07T19:39:15.081042+00:00,portfolio_max_autotrader,QBTS,SELL,24.0,28.39158,10.0,0.0,0.0,681.4,2117.89,73.08,"{""TS"":-0.530221,""NS"":0.139139,""CDS"":-0.262477,""wT"":0.6,""wN"":0.4}",score<sell,19179268780
2025-11-07T19:39:15.081196+00:00,portfolio_max_autotrader,QUBT,SELL,8.0,12.45753,10.0,0.0,0.0,99.66,2217.55,25.39,"{""TS"":-0.617424,""NS"":0.136687,""CDS"":-0.31578,""wT"":0.6,""wN"":0.4}",score<sell,19179268780
2025-11-07T19:39:15.081329+00:00,portfolio_max_autotrader,RGTI,SELL,1.0,32.39757,10.0,0.0,0.0,32.4,2249.95,5.17,"{""TS"":-0.557209,""NS"":0.047288,""CDS"":-0.31541,""wT"":0.6,""wN"":0.4}",score<sell,19179268780
2025-11-07T19:39:15.081466+00:00,portfolio_max_autotrader,RKLB,SELL,1.0,50.764185,10.0,0.0,0.0,50.76,2300.71,3.27,"{""TS"":-0.613176,""NS"":0.053854,""CDS"":-0.346364,""wT"":0.6,""wN"":0.4}",score<sell,19179268780
2025-11-07T19:39:15.081610+00:00,portfolio_max_autotrader,JPM,BUY,1.3894,313.378065,10.0,0.0,0.0,-435.41,1865.3,2.7791,"{""TS"":0.577324,""NS"":0.368065,""CDS"":0.49362,""wT"":0.6,""wN"":0.4}",score>buy,19179268780
2025-11-07T19:39:15.081743+00:00,portfolio_max_autotrader,DOCN,BUY,8.9979,48.38834,10.0,0.0,0.0,-435.39,1429.91,17.9979,"{""TS"":0.635934,""NS"":0.206328,""CDS"":0.464091,""wT"":0.6,""wN"":0.4}",score>buy,19179268780
2025-11-07T19:39:15.081869+00:00,portfolio_max_autotrader,GOOGL,BUY,1.5668,277.88761,10.0,0.0,0.0,-435.39,994.52,5.1474,"{""TS"":0.505175,""NS"":0.373804,""CDS"":0.452626,""wT"":0.6,""wN"":0.4}",score>buy,19179268780
2025-11-07T19:39:15.082029+00:00,portfolio_max_autotrader,DDOG,BUY,0.3364,187.79761,10.0,0.0,0.0,-63.18,931.34,2.6554,"{""TS"":0.651812,""NS"":0.138089,""CDS"":0.446323,""wT"":0.6,""wN"":0.4}",score>buy,19179268780
2025-11-07T19:52:09.540619+00:00,portfolio_max_autotrader,ASTS,SELL,1.0,68.49144,10.0,0.0,0.0,68.49,999.83,3.49,"{""TS"":-0.509249,""NS"":0.06354,""CDS"":-0.280133,""wT"":0.6,""wN"":0.4}",score<sell,19179543256
2025-11-07T19:52:09.540789+00:00,portfolio_max_autotrader,QBTS,SELL,18.0,28.39158,10.0,0.0,0.0,511.05,1510.88,55.08,"{""TS"":-0.530221,""NS"":0.139139,""CDS"":-0.262477,""wT"":0.6,""wN"":0.4}",score<sell,19179543256
2025-11-07T19:52:09.540931+00:00,portfolio_max_autotrader,QUBT,SELL,6.0,12.45753,10.0,0.0,0.0,74.75,1585.63,19.39,"{""TS"":-0.617424,""NS"":0.136687,""CDS"":-0.31578,""wT"":0.6,""wN"":0.4}",score<sell,19179543256
2025-11-07T19:52:09.541078+00:00,portfolio_max_autotrader,RGTI,SELL,1.0,32.39757,10.0,0.0,0.0,32.4,1618.02,4.17,"{""TS"":-0.557209,""NS"":0.047288,""CDS"":-0.31541,""wT"":0.6,""wN"":0.4}",score<sell,19179543256
2025-11-07T19:52:09.541266+00:00,portfolio_max_autotrader,JPM,BUY,1.3891,313.378065,10.0,0.0,0.0,-435.31,1182.71,4.1682,"{""TS"":0.577324,""NS"":0.368065,""CDS"":0.49362,""wT"":0.6,""wN"":0.4}",score>buy,19179543256
2025-11-07T19:52:09.541417+00:00,portfolio_max_autotrader,DOCN,BUY,8.9965,48.38834,10.0,0.0,0.0,-435.33,747.38,26.9944,"{""TS"":0.635934,""NS"":0.206328,""CDS"":0.464091,""wT"":0.6,""wN"":0.4}",score>buy,19179543256
2025-11-07T19:52:09.541551+00:00,portfolio_max_autotrader,GOOGL,BUY,0.2218,277.88761,10.0,0.0,0.0,-61.64,685.75,5.3692,"{""TS"":0.505175,""NS"":0.373804,""CDS"":0.452626,""wT"":0.6,""wN"":0.4}",score>buy,19179543256
2025-11-07T20:01:25.604804+00:00,portfolio_max_autotrader,QBTS,SELL,13.0,28.39158,10.0,0.0,0.0,369.09,1054.84,42.08,"{""TS"":-0.530221,""NS"":0.139139,""CDS"":-0.262477,""wT"":0.6,""wN"":0.4}",score<sell,19179735319
2025-11-07T20:01:25.604989+00:00,portfolio_max_autotrader,QUBT,SELL,4.0,12.45753,10.0,0.0,0.0,49.83,1104.67,15.39,"{""TS"":-0.617424,""NS"":0.136687,""CDS"":-0.31578,""wT"":0.6,""wN"":0.4}",score<sell,19179735319
2025-11-07T20:01:25.605134+00:00,portfolio_max_autotrader,RGTI,SELL,1.0,32.39757,10.0,0.0,0.0,32.4,1137.07,3.17,"{""TS"":-0.557209,""NS"":0.047288,""CDS"":-0.31541,""wT"":0.6,""wN"":0.4}",score<sell,19179735319
2025-11-07T20:01:25.605276+00:00,portfolio_max_autotrader,JPM,BUY,1.389,313.378065,10.0,0.0,0.0,-435.28,701.79,5.5572,"{""TS"":0.577324,""NS"":0.368065,""CDS"":0.49362,""wT"":0.6,""wN"":0.4}",score>buy,19179735319
2025-11-07T20:01:25.605448+00:00,portfolio_max_autotrader,DOCN,BUY,5.1904,48.38834,10.0,0.0,0.0,-251.15,450.63,32.1848,"{""TS"":0.635934,""NS"":0.206328,""CDS"":0.464091,""wT"":0.6,""wN"":0.4}",score>buy,19179735319
2025-11-07T20:37:09.884572+00:00,portfolio_max_autotrader,QUBT,SELL,3.0,12.56742,10.0,0.0,0.0,37.7,488.33,12.39,"{""TS"":-0.61378,""NS"":0.014566,""CDS"":-0.362442,""wT"":0.6,""wN"":0.4}",score<sell,19180577408
2025-11-07T20:37:09.884747+00:00,portfolio_max_autotrader,VTI,SELL,1.0,328.52115,10.0,0.0,0.0,328.52,816.85,6.48,"{""TS"":-0.531135,""NS"":0.094351,""CDS"":-0.28094,""wT"":0.6,""wN"":0.4}",score<sell,19180577408
2025-11-07T20:37:09.884895+00:00,portfolio_max_autotrader,JPM,BUY,1.4383,313.6133,10.0,0.0,0.0,-451.07,365.78,6.9955,"{""TS"":0.585709,""NS"":0.361107,""CDS"":0.495868,""wT"":0.6,""wN"":0.4}",score>buy,19180577408
2025-11-07T20:37:09.885071+00:00,portfolio_max_autotrader,TWLO,BUY,0.0001,126.66654,10.0,0.0,0.0,-0.01,365.77,0.0001,"{""TS"":0.517713,""NS"":0.407905,""CDS"":0.47379,""wT"":0.6,""wN"":0.4}",score>buy,19180577408
2025-11-07T20:37:56.380339+00:00,portfolio_max_autotrader,QUBT,SELL,3.0,12.56742,10.0,0.0,0.0,37.7,403.47,9.39,"{""TS"":-0.61378,""NS"":0.014566,""CDS"":-0.362442,""wT"":0.6,""wN"":0.4}",score<sell,19180594535
2025-11-07T20:37:56.380512+00:00,portfolio_max_autotrader,VTI,SELL,1.0,328.52115,10.0,0.0,0.0,328.52,731.99,5.48,"{""TS"":-0.531135,""NS"":0.094351,""CDS"":-0.28094,""wT"":0.6,""wN"":0.4}",score<sell,19180594535
2025-11-07T20:37:56.380660+00:00,portfolio_max_autotrader,JPM,BUY,1.1675,313.6133,10.0,0.0,0.0,-366.14,365.85,8.163,"{""TS"":0.585709,""NS"":0.361107,""CDS"":0.495868,""wT"":0.6,""wN"":0.4}",score>buy,19180594535
2025-11-07T23:01:46.750952+00:00,portfolio_max_autotrader,QUBT,SELL,18.0,12.84714,10.0,0.0,0.0,231.25,231.25,57.39,"{""TS"":-0.603998,""NS"":-0.105808,""CDS"":-0.404722,""wT"":0.6,""wN"":0.4}",score<sell,19183518898
2025-11-07T23:01:46.751142+00:00,portfolio_max_autotrader,RKLB,SELL,1.0,51.583365,10.0,0.0,0.0,51.58,282.83,5.27,"{""TS"":-0.590189,""NS"":0.044213,""CDS"":-0.336428,""wT"":0.6,""wN"":0.4}",score<sell,19183518898
2025-11-07T23:01:46.751286+00:00,portfolio_max_autotrader,RGTI,SELL,2.0,33.731235,10.0,0.0,0.0,67.46,350.29,8.17,"{""TS"":-0.53846,""NS"":0.031849,""CDS"":-0.310336,""wT"":0.6,""wN"":0.4}",score<sell,19183518898
2025-11-07T23:01:46.751427+00:00,portfolio_max_autotrader,ASTS,SELL,2.0,69.14079,10.0,0.0,0.0,138.28,488.58,6.49,"{""TS"":-0.497663,""NS"":0.090178,""CDS"":-0.262526,""wT"":0.6,""wN"":0.4}",score<sell,19183518898
2025-11-10T16:55:13.841779+00:00,portfolio_max_autotrader,QBTS,SELL,57.0,28.63134,10.0,0.0,0.0,1631.99,2120.57,173.08,"{""TS"":-0.51779,""NS"":0.087341,""CDS"":-0.275738,""wT"":0.6,""wN"":0.4}",score<sell,19239221086
2025-11-10T16:55:13.842032+00:00,portfolio_max_autotrader,QUBT,SELL,14.0,12.66732,10.0,0.0,0.0,177.34,2297.91,43.39,"{""TS"":-0.612312,""NS"":-0.003588,""CDS"":-0.368823,""wT"":0.6,""wN"":0.4}",score<sell,19239221086
2025-11-10T16:55:13.842198+00:00,portfolio_max_autotrader,RGTI,SELL,2.0,32.88708,10.0,0.0,0.0,65.77,2363.68,6.17,"{""TS"":-0.554187,""NS"":0.105165,""CDS"":-0.290446,""wT"":0.6,""wN"":0.4}",score<sell,19239221086
2025-11-10T16:55:13.842359+00:00,portfolio_max_autotrader,DDOG,BUY,2.175623,198.40821,10.0,0.0,0.0,-431.66,1932.02,2.175623,"{""TS"":0.721208,""NS"":0.381871,""CDS"":0.585473,""wT"":0.6,""wN"":0.4}",score>buy|topped_by_rotation,19239221086
2025-11-10T16:55:13.842544+00:00,portfolio_max_autotrader,TTWO,SELL,0.276677,233.93583,10.0,0.0,0.0,64.72,1996.75,1.523323,"{""TS"":-0.650152,""NS"":0.017354,""CDS"":-0.38315,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19239221086
2025-11-10T18:18:36.582616+00:00,portfolio_max_autotrader,QUBT,SELL,10.0,12.85713,10.0,0.0,0.0,128.57,2125.32,33.39,"{""TS"":-0.604071,""NS"":-0.10479,""CDS"":-0.404359,""wT"":0.6,""wN"":0.4}",score<sell,19241605959
2025-11-10T18:18:36.582836+00:00,portfolio_max_autotrader,RGTI,SELL,1.0,33.831135,10.0,0.0,0.0,33.83,2159.15,5.17,"{""TS"":-0.537366,""NS"":0.092234,""CDS"":-0.285526,""wT"":0.6,""wN"":0.4}",score<sell,19241605959
2025-11-10T18:18:36.583011+00:00,portfolio_max_autotrader,MDB,BUY,1.369537,374.60423,10.0,0.0,0.0,-513.03,1646.12,1.369537,"{""TS"":0.631475,""NS"":0.538656,""CDS"":0.594347,""wT"":0.6,""wN"":0.4}",score>buy|topped_by_rotation,19241605959
2025-11-10T18:18:36.583182+00:00,portfolio_max_autotrader,DDOG,BUY,2.5685759999999997,199.72953,10.0,0.0,0.0,-513.02,1133.1,4.744199,"{""TS"":0.72464,""NS"":0.370859,""CDS"":0.583127,""wT"":0.6,""wN"":0.4}",score>buy|topped_by_rotation,19241605959
2025-11-10T18:18:36.583330+00:00,portfolio_max_autotrader,BE,BUY,3.679611,139.424285,10.0,0.0,0.0,-513.03,620.07,3.679611,"{""TS"":0.565685,""NS"":0.604422,""CDS"":0.581179,""wT"":0.6,""wN"":0.4}",score>buy|topped_by_rotation,19241605959
2025-11-10T18:18:36.583515+00:00,portfolio_max_autotrader,GOOGL,BUY,0.7416259999999999,288.57829,10.0,0.0,0.0,-214.02,406.05,0.741626,"{""TS"":0.603248,""NS"":0.501256,""CDS"":0.562451,""wT"":0.6,""wN"":0.4}",score>buy|topped_by_rotation,19241605959
2025-11-10T18:18:36.583659+00:00,portfolio_max_autotrader,QUBT,SELL,10.8475,12.85713,10.0,0.0,0.0,139.47,545.52,22.5425,"{""TS"":-0.604071,""NS"":-0.10479,""CDS"":-0.404359,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19241605959
2025-11-10T18:18:36.583791+00:00,portfolio_max_autotrader,TTWO,SELL,0.380831,233.681085,10.0,0.0,0.0,88.99,634.51,1.142492,"{""TS"":-0.655131,""NS"":0.012776,""CDS"":-0.387968,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19241605959
2025-11-10T18:18:36.583940+00:00,portfolio_max_autotrader,RGTI,SELL,0.740999,33.831135,10.0,0.0,0.0,25.07,659.58,4.429001,"{""TS"":-0.537366,""NS"":0.092234,""CDS"":-0.285526,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19241605959
2025-11-10T18:41:54.199979+00:00,portfolio_max_autotrader,QUBT,SELL,5.0,12.752235,10.0,0.0,0.0,63.76,723.34,17.5425,"{""TS"":-0.608917,""NS"":-0.101912,""CDS"":-0.406115,""wT"":0.6,""wN"":0.4}",score<sell,19242189622
2025-11-10T18:41:54.200119+00:00,portfolio_max_autotrader,RGTI,SELL,1.0,33.811155,10.0,0.0,0.0,33.81,757.15,3.429001,"{""TS"":-0.537953,""NS"":0.0915,""CDS"":-0.286172,""wT"":0.6,""wN"":0.4}",score<sell,19242189622
2025-11-10T18:41:54.200242+00:00,portfolio_max_autotrader,QUBT,SELL,5.635625,12.752235,10.0,0.0,0.0,71.87,829.02,11.906875,"{""TS"":-0.608917,""NS"":-0.101912,""CDS"":-0.406115,""wT"":0.6,""wN"":0.4}",rotation_upgrade,19242189622
